month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202212,17580,Clovis, NM,630,240000,-0.0102,0.2838,132,0.0076,0.4505,50,0.3072,-0.1903,36,-0.4857,-0.1429,0,,,16,-0.6,1.6667,3,0.5,-0.9739,128,0.0015,0.2078,1865,-0.0169,0.0665,262318,-0.0166,0.1649,135,0.0227,-0.1,0.0227,0.0075,-1.241,1
202212,21580,Espanola, NM,702,445000,0.0301,-0.212,81,0.0385,0.4464,105,0.0398,-0.2143,12,0,0.5,0,,,16,0.1429,1.6667,15,-0.2683,-0.6104,222,-0.0138,0.0988,2007,0.0035,-0.3805,940162,-0.0567,-0.2947,95,-0.0306,0,0.1852,-0.0776,-0.5023,1
202212,45340,Taos, NM,716,584500,0.0695,0.188,162,-0.0554,0.4661,136,0.18,0.0625,28,-0.125,-0.1765,0,,-1,16,-0.2727,0.1429,57,-0.1799,-0.7574,336,-0.003,0.1181,1932,0.0671,0.0103,763475,0.049,-0.023,216,-0.1074,-0.373,0.3519,-0.0534,-1.7748,1
202212,29780,Las Vegas, NM,774,265000,-0.0846,0.1053,72,0.0435,0.5319,87,0.0116,-0.3256,8,-0.5,0,0,,,8,-0.3333,3,9,-0.28,-0.4375,159,-0.0285,0.2757,1620,-0.022,-0.0822,466964,-0.0328,0.2156,82,0.0061,0.3226,0.125,-0.0562,-0.2154,0
202212,43500,Silver City, NM,809,269500,-0.0707,-0.0802,83,-0.0292,0.2029,91,0.1592,-0.2448,12,-0.4,-0.3333,0,,,8,0.3333,-0.3333,14,-0.2432,-0.7172,158,-0.068,0.0208,1659,-0.0204,-0.0868,447451,-0.0457,0.1346,97,-0.0537,-0.1674,0.1687,-0.0477,-0.5487,0
202212,19700,Deming, NM,857,171950,-0.016,0.0747,32,-0.0303,-0.4128,88,0.1503,0.0353,4,-0.6667,-0.75,0,,,8,0,3,,,,103,-0.011,0.099,1800,-0.0142,0.0405,232500,-0.0059,0.2102,32,-0.0448,-0.5188,,,,1
202212,40760,Ruidoso, NM,859,465000,0.0334,0.1247,174,-0.0197,-0.0306,96,0.1327,-0.0725,44,-0.2414,-0.2414,0,,,24,-0.2941,0.5,24,-0.1724,23,237,0.0104,0.1715,2003,-0.0114,-0.0258,597204,0.0096,0.0518,200,-0.022,0.108,0.1379,-0.0254,0.1324,0
202212,31060,Los Alamos, NM,873,700000,0.0938,0.8325,9,-0.1,0.2,41,-0.1368,-0.0787,8,-0.5,-0.6667,0,,,0,-1,,23,-0.1481,-0.4889,294,0.1246,0.2669,2284,-0.032,0.3011,692735,0.0582,0.6088,33,-0.1081,-0.3714,2.5556,-0.1444,-3.4444,1
202212,24380,Grants, NM,874,185000,0.1298,0.3658,28,-0.1515,0.1429,102,-0.0685,0.4266,4,0,-0.3333,0,,,8,0,3,4,0.1429,-0.6364,111,0.0554,0.1978,1747,-0.0037,0.1142,256374,0.0327,0.2492,32,-0.1233,-0.1233,0.1429,0.0368,-0.3061,0
202212,38780,Portales, NM,908,179000,-0.0579,0.2177,37,0.0571,-0.2292,52,-0.2571,-0.354,12,-0.1429,0.5,0,,,0,-1,-1,1,0,-0.9583,105,0.0101,0.2539,1779,-0.042,0.0014,219362,0.012,0.3861,38,0.0704,-0.3667,0.027,-0.0015,-0.473,0
202211,10740,Albuquerque, NM,58,379000,-0.0156,0.0463,1454,0.0225,0.7465,61,0.0614,-0.0472,782,-0.1537,-0.2303,30,-0.375,-0.4231,678,-0.1396,1.4214,1082,-0.1351,-0.4242,194,-0.0135,0.0938,2015,-0.0053,-0.0087,480444,-0.0109,0.0342,2545,-0.0432,-0.0638,0.7442,-0.1356,-1.5129,1
202211,29740,Las Cruces, NM,216,362950,0.0093,0.3009,751,0.1176,0.102,52,-0.1434,-0.067,148,-0.3148,-0.2043,4,0,-0.9429,130,0.0833,1.0968,8,-0.3846,-0.7949,172,-0.0052,0.1867,2029,-0.0004,0.033,389509,-0.011,0.1583,760,0.1071,0.0549,0.0107,-0.0087,-0.0466,0
202211,42140,Santa Fe, NM,257,734500,-0.0523,0.04,429,0.0337,0.7404,66,0.1282,-0.3265,198,0.0761,0.125,6,-0.25,-0.25,132,-0.0294,1.2,257,-0.0982,-0.3623,363,-0.0366,0.1154,2293,-0.0408,-0.1267,1392615,-0.0192,-0.0712,686,-0.0186,0.0619,0.5991,-0.0877,-1.0358,1
202211,22140,Farmington, NM,370,302225,0.0108,0.1649,98,-0.0392,-0.4688,57,0.0607,0.1127,56,-0.125,-0.3,0,,,20,-0.2857,-0.2308,104,-0.1,-0.0676,159,0.0424,0.1094,2048,0.0101,0.0479,404226,0.048,0.1115,200,-0.0806,-0.3191,1.0561,-0.0713,0.4545,0
