month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202212,25620,Hattiesburg, MS,262,279150,-0.0391,0.335,303,0.0745,0.3931,64,0.024,0.0711,88,-0.2787,-0.3973,4,,0,56,-0.3333,0.75,127,-0.2825,-0.501,134,0.0168,0.2069,2172,-0.0047,0.2156,344616,-0.0074,0.1094,435,-0.0481,-0.0803,0.4191,-0.2085,-0.751,0
202212,46180,Tupelo, MS,269,249450,-0.0022,0.0519,323,-0.0889,0.332,88,0.1,0.2138,60,-0.3478,-0.4643,0,,,64,-0.3333,0.0667,122,-0.1644,-0.39,121,0.0158,0.0842,2084,-0.0076,-0.0096,290129,0.0043,-0.0295,441,-0.1189,-0.009,0.3777,-0.0341,-0.447,0
202212,32940,Meridian, MS,401,152500,-0.0592,0.0614,126,-0.0308,0.1776,80,0.2451,0.203,24,-0.4783,-0.4,0,,,24,-0.0769,0.3333,41,-0.2477,26.3333,79,-0.0386,0.0173,1730,-0.103,-0.0433,236074,-0.0446,0.0179,163,-0.1189,0.5023,0.3254,-0.0938,0.3114,0
202212,29860,Laurel, MS,447,184900,-0.0862,-0.0904,117,0.0354,0.3929,85,0.36,0.6505,28,-0.2222,0,0,,,12,-0.5,0.2,36,-0.3793,-0.3455,105,-0.0222,0.0709,1925,-0.0191,-0.0119,273220,-0.008,0.1936,152,-0.1085,0.1014,0.3077,-0.2056,-0.3471,0
202212,44260,Starkville, MS,526,367950,0.039,0.331,94,-0.1048,0.4688,73,0.2185,-0.2368,32,-0.3043,0.3333,0,,,12,-0.25,5,27,0.0588,-0.4706,167,-0.0006,0.2106,2050,-0.0284,0.1258,387874,0.0171,0.1048,124,-0.0462,0.0783,0.2872,0.0444,-0.5096,0
202212,18060,Columbus, MS,538,199000,-0.0499,-0.0048,134,-0.0759,0.3267,73,0.3394,0.2269,28,-0.3636,-0.4167,0,,,24,-0.2,0.5,16,-0.1111,0.3333,106,0.0146,0.1053,1979,-0.011,-0.0413,272951,-0.0058,-0.0063,152,-0.0646,0.3451,0.1194,-0.0047,0.0006,0
202212,37060,Oxford, MS,552,497250,0.0045,0.1588,121,-0.1906,-0.0798,80,0.2549,0.0738,40,-0.5556,-0.1667,0,-1,-1,16,-0.2,0.6,265,-0.0221,0.1253,215,-0.0012,0.1872,2349,0.0313,0.1464,583793,0.0111,0.0107,384,-0.0802,0.0421,2.1901,0.3774,0.3992,0
202212,38100,Picayune, MS,571,265250,-0.0033,0.1188,164,0.0218,0.4709,72,0.1613,0.1339,40,-0.375,-0.2,0,-1,,28,-0.1765,1.3333,75,-0.0625,-0.3213,144,-0.0047,0.1723,1887,-0.0036,-0.077,347320,0.0048,-0.1125,233,-0.0148,0.0448,0.4573,-0.0411,-0.5337,0
202212,35020,Natchez, MS-LA,615,197000,0.0103,0.1225,124,-0.012,-0.1389,107,0.0439,-0.0835,28,0.2727,-0.0667,0,,-1,12,0,0.2,25,0.0204,-0.5575,100,-0.0019,0.0491,1891,0,-0.0076,311680,0.0599,0.0134,149,-0.0033,-0.2569,0.2016,0.0064,-0.1907,0
202212,46980,Vicksburg, MS,647,185250,-0.0198,0.3235,85,-0.0173,0.3178,84,-0.0538,0.1023,16,-0.3333,-0.1111,0,,,20,0.1111,0,37,-0.1494,-0.3211,97,0.0108,0.0423,1832,0.0161,0.1144,212418,-0.0295,-0.0682,122,-0.0543,0.0295,0.4353,-0.0676,-0.4097,0
202212,24740,Greenville, MS,695,135000,0,0.0445,70,0.0687,0.0526,92,0.1288,0.2066,16,0,0.3333,0,,,8,-0.2,0,7,0.4,-0.5172,77,0.0307,0.0904,1775,0.008,0.0441,158798,0.0054,-0.0713,76,0.0629,-0.0732,0.1,0.0237,-0.118,0
202212,32620,McComb, MS,734,189500,0.0168,-0.0013,87,0.0296,0.2701,86,0.1133,0.0921,16,-0.3333,-0.3846,0,,,12,0,-0.1429,12,0.2,-0.4,96,-0.0122,0.1234,2009,-0.0011,-0.058,269839,-0.0799,0.0442,100,0.0582,0.1364,0.1379,0.0196,-0.154,0
202212,18420,Corinth, MS,737,189450,0,-0.1185,54,-0.0526,0.2135,54,0.1383,-0.123,8,-0.5556,-0.3333,0,,,12,0,1,11,-0.4634,-0.4634,104,0.0286,0.111,1874,-0.0382,-0.1216,226720,-0.0081,-0.0543,65,-0.1558,0.0236,0.2037,-0.1559,-0.257,1
202212,24900,Greenwood, MS,753,138000,0.0068,0.2897,57,0.027,0.2667,83,0.169,-0.2622,12,-0.3333,0,0,,,4,-0.3333,0,9,-0.0526,-0.64,75,-0.0003,0.2088,1699,-0.0156,-0.0189,196017,0.0959,0.4331,67,0.0308,-0.0629,0.1579,-0.0133,-0.3977,0
202212,15020,Brookhaven, MS,780,230000,0.0342,0.2185,51,0.0737,0.2911,102,0.0909,0.2439,12,-0.1429,1,0,,,8,-0.4286,-0.3333,8,-0.1579,-0.1579,103,0.0083,0.1022,2024,0.0086,0.0594,272767,0.0312,0.2739,58,0.0265,0.1959,0.1569,-0.0431,-0.0836,1
202212,17380,Cleveland, MS,824,179900,0.028,0.2703,42,0.1507,0.4237,106,-0.1097,0.529,16,1.6667,1.6667,0,,,4,-0.6,1,6,-0.25,-0.4286,91,-0.0036,-0.024,1948,0,0.1842,207988,0.0277,0.1114,47,0.0562,0.175,0.1429,-0.0763,-0.2131,1
