month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
201805,11001,district of columbia, dc,649900,0.0365,0.0663,1402,0.051,-0.0081,28,0.0185,-0.0678,1174,-0.0393,-0.0913,26,0.4444,0.0833,444,0.1269,0.0423,431,0.0106,-0.1551,544,-0.0038,0.0934,1280,0.031,-0.0356,1021099,0.023,0.0413,1831,0.0392,-0.0456,0.3072,-0.0123,-0.0534,0
201804,11001,district of columbia, dc,627000,0.0195,0.0288,1334,0.1516,0.0369,27,-0.1,-0.1818,1222,0.1485,0.0534,18,0.5,-0.1,394,0.2961,0.026,426,0.1703,-0.1497,546,0.0255,0.1223,1242,-0.027,-0.0984,998122,0.0082,0.0009,1762,0.1486,-0.014,0.3195,0.0051,-0.0701,0
201803,11001,district of columbia, dc,615000,0.0349,0.0259,1158,0.1172,-0.0623,30,-0.2105,-0.1176,1064,0.2881,0.0704,12,-0.1429,-0.3333,304,0.2667,-0.0256,364,0.0028,-0.1911,532,0.0193,0.1145,1276,0.0123,-0.0506,989995,0.0188,0.0107,1534,0.093,-0.0947,0.3143,-0.0359,-0.05,0
201802,11001,district of columbia, dc,594250,0.0408,0.0341,1037,-0.0569,-0.1405,38,-0.3274,0.0411,826,0.059,-0.1175,14,0.1667,-0.5625,240,0.0169,-0.2053,363,0.2759,-0.1232,522,0.0334,0.1013,1261,-0.0075,-0.0266,971716,0.0092,0.0343,1404,0.0057,-0.1336,0.3502,0.0913,0.0069,0
201801,11001,district of columbia, dc,570950,-0.0113,-0.007,1099,-0.1662,-0.0222,57,0.1078,0.018,780,0.5726,-0.0714,12,-0.4,-0.4,236,-0.1918,0.0631,285,-0.1777,-0.1742,506,0.0032,0.0755,1270,-0.0063,-0.0172,962898,0.0078,0.0134,1396,-0.1609,-0.0497,0.2589,-0.0036,-0.0476,0
201712,11001,district of columbia, dc,577500,-0.0482,0.0331,1318,-0.2096,0.0444,51,0.1724,0.02,496,-0.4338,0.0248,20,0.1111,0.6667,292,-0.4089,0.4898,346,-0.1653,-0.0822,504,0.0109,0.0912,1278,-0.0622,-0.0031,955444,-0.0128,0.0653,1663,-0.1984,0.0146,0.2625,0.0139,-0.0362,0
201711,11001,district of columbia, dc,606749,-0.0254,0.0693,1668,0.0265,0.1689,44,0.2794,0.0741,876,-0.2136,0.0453,18,0.125,-0.25,494,-0.0784,0.2602,415,-0.0304,-0.1218,499,-0.0098,0.0769,1363,0.0328,0.0661,967825,-0.0229,0.1,2075,0.0164,0.0887,0.2486,-0.0146,-0.0823,0
201710,11001,district of columbia, dc,622557,-0.0039,0.0941,1625,0.0652,0.1472,34,0.1724,0.0968,1114,-0.0054,0.2004,16,-0.4286,0.3333,536,0.0894,0.2407,428,0.1047,-0.1019,503,0.0131,0.0717,1320,-0.0004,0.0309,990469,0.0152,0.1325,2041,0.0675,0.0731,0.2632,0.0094,-0.073,0
201709,11001,district of columbia, dc,625000,0.0647,0.1365,1525,0.1961,0.1393,29,-0.3409,-0.2267,1120,0.3759,-0.0123,28,0.1667,0.75,492,0.4057,0.5,387,-0.0064,-0.0549,497,0.0294,0.0632,1320,0.0111,0.0671,975661,0.0356,0.1394,1912,0.1598,0.1004,0.2538,-0.0517,-0.0522,0
201708,11001,district of columbia, dc,587000,-0.0215,0.0578,1275,-0.1338,0.0599,44,0.2222,-0.0168,814,-0.0446,0.1401,24,0.2,0.7143,350,-0.2391,0.2153,390,-0.18,-0.1919,483,-0.0267,0.0401,1306,-0.011,0.0359,942078,-0.0346,0.0983,1649,-0.1516,-0.0217,0.3055,-0.0172,-0.0952,0
