month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202302,37143,perquimans, nc,375900,0.0749,-0.0019,34,-0.0822,0,91,0.2148,0.7238,10,-0.375,-0.1667,0,,,8,1,3,20,0.6667,0,187,0.0294,0.0221,2225,0.1457,-0.0301,407302,0.0904,-0.194,52,0.0729,-0.019,0.597,0.2682,0,0
202302,37073,gates, nc,149950,-0.2188,-0.1497,11,0.1,0.1579,54,-0.0652,0.2011,2,-0.5,-0.6667,0,,,4,1,1,9,0.1333,-0.32,92,-0.206,-0.3121,1831,-0.0283,0.408,171262,-0.1915,-0.0512,18,0.0286,-0.1,0.7727,0.0227,-0.5431,1
202302,37167,stanly, nc,327118,-0.016,-0.0162,157,-0.0188,2.4778,51,-0.3452,0.2688,84,0.2,0.3125,14,1.3333,6,62,-0.0313,1.5833,108,0.5882,0.5,190,0.0404,0.1846,1636,0.0069,-0.079,355361,-0.0196,-0.0337,265,0.1623,1.1992,0.6901,0.2638,-0.9099,1
202302,37105,lee, nc,373650,-0.0029,0.1696,89,0.0473,1.3919,58,-0.0873,0.7557,80,0.3793,0.1429,0,,-1,20,0.1111,4,109,0.1989,-0.1993,175,-0.0077,0.0935,2072,-0.0073,0.0764,412988,0.0127,0.0843,195,0.1243,0.1441,1.226,0.155,-2.4362,1
202302,37173,swain, nc,469925,0.2034,0.0704,45,-0.0722,0.4286,130,0.1682,0.2116,12,-0.1429,-0.3333,0,,,6,-0.25,0.5,21,0.0513,-0.2545,236,-0.0016,0.0353,1721,0.216,-0.0452,811894,0.314,-0.0225,67,-0.0147,0.1074,0.4556,0.0535,-0.4175,0
202302,37011,avery, nc,567500,-0.0421,0.5656,138,-0.0417,1.3193,110,0.0683,-0.2165,40,0.1111,0.1765,4,,,24,0,5,39,0.0541,-0.2571,326,0.0241,0.2486,1752,-0.0376,0.1085,1136796,0.0519,0.594,178,-0.0028,0.5708,0.2826,0.0257,-0.5997,1
202302,37165,scotland, nc,221125,-0.0382,0.3812,38,-0.038,0.551,83,0.2672,0.4249,20,0.6667,0.1111,0,,,16,1.6667,3,28,0.1,-0.5669,99,-0.0307,0.0601,2055,-0.0025,0.0257,252818,-0.0076,0.1332,65,0.0078,-0.2712,0.7237,0.0908,-1.8682,1
202302,37109,lincoln, nc,418750,-0.0401,-0.0261,181,-0.0599,0.9409,71,-0.0784,0.6301,88,0.0233,-0.2,12,2,-0.6842,60,-0.2857,2,193,0.2963,0.1095,206,0.0243,0.0404,2072,-0.0582,-0.0975,501320,-0.0376,-0.037,374,0.0937,0.4041,1.0665,0.293,-0.7991,0
202302,37163,sampson, nc,314900,0.0526,0.3429,77,0.1168,0.987,77,0.0514,0.7247,40,1.2222,0.4286,2,-0.5,-0.6667,14,-0.4167,1.3333,44,0.381,-0.365,150,-0.01,0.2106,2098,0.0797,0.1338,375938,-0.0214,0.7585,119,0.202,0.1226,0.5686,0.1088,-1.2106,1
202302,37117,martin, nc,168675,-0.0361,0.2522,29,-0.0492,0.3488,91,0.0674,0.0769,10,0.25,-0.375,0,,,8,-0.2,1,16,0.55,-0.2051,89,-0.026,0.1756,1794,-0.0159,-0.0006,180434,0.0252,0.0505,45,0.0988,0.141,0.5345,0.2066,-0.3725,0
